loss,accuracy,lr
0.8636551424860954,0.550000011920929,0.009999999776482582
0.5267188027501106,0.75,0.009999999776482582
0.4414658971130848,0.800000011920929,0.009999999776482582
0.4232035458087921,0.800000011920929,0.009999999776482582
0.432931050658226,0.800000011920929,0.009999999776482582
0.40476668030023577,0.800000011920929,0.009999999776482582
0.379239246994257,0.800000011920929,0.009999999776482582
0.39132454693317414,0.800000011920929,0.009999999776482582
0.39951749965548516,0.75,0.009999999776482582
0.36520091593265536,0.800000011920929,0.009999999776482582
0.3523004412651062,0.8500000238418579,0.009999999776482582
0.352900592982769,0.8500000238418579,0.009999999776482582
0.34054283164441584,0.8500000238418579,0.009999999776482582
0.3430198848247528,0.949999988079071,0.009999999776482582
0.33412286937236785,0.8999999761581421,0.009999999776482582
0.3264453485608101,0.8500000238418579,0.009999999776482582
0.3194261934608221,0.8999999761581421,0.009999999776482582
0.3262867540121078,0.949999988079071,0.009999999776482582
0.32478498071432116,0.949999988079071,0.009999999776482582
0.297908253967762,0.949999988079071,0.009999999776482582
0.296149461530149,0.949999988079071,0.009999999776482582
0.29398772567510606,0.949999988079071,0.009999999776482582
0.2870507977902889,0.949999988079071,0.009999999776482582
0.27263096198439596,0.949999988079071,0.009999999776482582
0.272353770583868,0.949999988079071,0.009999999776482582
0.2611606985330582,0.949999988079071,0.009999999776482582
0.2534117357805371,0.949999988079071,0.009999999776482582
0.25775209479033945,0.949999988079071,0.009999999776482582
0.25411121249198915,0.949999988079071,0.009999999776482582
0.2470958586782217,0.949999988079071,0.009999999776482582
0.23455921187996864,0.949999988079071,0.009999999776482582
0.22996852379292249,0.949999988079071,0.009999999776482582
0.23087762221693992,0.949999988079071,0.009999999776482582
0.22427767142653465,0.949999988079071,0.009999999776482582
0.23208510726690293,0.949999988079071,0.009999999776482582
0.21591316759586335,0.949999988079071,0.009999999776482582
0.21752051524817945,0.949999988079071,0.009999999776482582
0.21103428844362498,0.949999988079071,0.009999999776482582
0.20234144069254398,0.949999988079071,0.009999999776482582
0.1910958245396614,0.949999988079071,0.009999999776482582
0.1833844218403101,0.949999988079071,0.009999999776482582
0.18975362405180932,0.949999988079071,0.009999999776482582
0.17806155048310757,0.949999988079071,0.009999999776482582
0.17170559503138066,0.949999988079071,0.009999999776482582
0.18278842838481069,0.949999988079071,0.009999999776482582
0.16766936592757703,0.949999988079071,0.009999999776482582
