loss,accuracy,lr
6.413850617408753,0.14000000059604645,0.009999999776482582
2.3526893138885496,0.11999999731779099,0.009999999776482582
2.057809352874756,0.2199999988079071,0.009999999776482582
1.8402841687202454,0.20000000298023224,0.009999999776482582
1.8909045577049255,0.2199999988079071,0.009999999776482582
1.829493474960327,0.28999999165534973,0.009999999776482582
1.7761410832405091,0.30000001192092896,0.009999999776482582
1.7278984785079956,0.3199999928474426,0.009999999776482582
1.644535982608795,0.3199999928474426,0.009999999776482582
1.5891809344291687,0.36000001430511475,0.009999999776482582
1.6143230676651001,0.33000001311302185,0.009999999776482582
1.6023138999938964,0.3700000047683716,0.009999999776482582
1.6057925939559936,0.33000001311302185,0.009999999776482582
1.5524076104164124,0.4099999964237213,0.009999999776482582
1.5449889659881593,0.3499999940395355,0.009999999776482582
1.5848404169082642,0.3400000035762787,0.009999999776482582
1.549511194229126,0.3700000047683716,0.009999999776482582
1.491839385032654,0.4099999964237213,0.009999999776482582
1.471558892726898,0.4099999964237213,0.009999999776482582
1.4142080187797545,0.41999998688697815,0.009999999776482582
1.418578279018402,0.46000000834465027,0.009999999776482582
1.3829627871513366,0.44999998807907104,0.009999999776482582
1.3715487360954284,0.44999998807907104,0.009999999776482582
1.3306240022182465,0.4099999964237213,0.009999999776482582
1.3595217883586883,0.46000000834465027,0.009999999776482582
1.3442283153533936,0.46000000834465027,0.009999999776482582
1.3544303834438325,0.4399999976158142,0.009999999776482582
1.2923635959625244,0.5,0.009999999776482582
1.282669150829315,0.47999998927116394,0.009999999776482582
1.2837578773498535,0.5099999904632568,0.009999999776482582
1.281619554758072,0.47999998927116394,0.009999999776482582
1.2174820065498353,0.47999998927116394,0.009999999776482582
1.2722966253757477,0.47999998927116394,0.009999999776482582
1.2311634004116059,0.5,0.009999999776482582
1.245392954349518,0.5,0.009999999776482582
1.2264066278934478,0.4699999988079071,0.009999999776482582
1.1987746238708497,0.5299999713897705,0.009999999776482582
1.2346474885940553,0.4699999988079071,0.009999999776482582
1.2251189649105072,0.5400000214576721,0.009999999776482582
1.2020074486732484,0.5199999809265137,0.009999999776482582
1.2014929175376892,0.5299999713897705,0.009999999776482582
1.186204645037651,0.47999998927116394,0.009999999776482582
1.1811384081840515,0.5400000214576721,0.009999999776482582
1.2358039379119874,0.5199999809265137,0.009999999776482582
1.1724961817264556,0.5299999713897705,0.009999999776482582
1.1682760417461395,0.5199999809265137,0.009999999776482582
1.159528487920761,0.5299999713897705,0.009999999776482582
1.1709108740091323,0.4699999988079071,0.009999999776482582
1.1458602011203767,0.550000011920929,0.009999999776482582
1.140146005153656,0.5400000214576721,0.009999999776482582
1.1022346138954162,0.5299999713897705,0.009999999776482582
1.0977692186832428,0.550000011920929,0.009999999776482582
1.1079096674919129,0.5400000214576721,0.009999999776482582
1.09136301279068,0.5400000214576721,0.009999999776482582
1.1096826374530793,0.550000011920929,0.009999999776482582
1.1691164374351501,0.5199999809265137,0.009999999776482582
1.1652492582798004,0.5,0.009999999776482582
1.06715726852417,0.550000011920929,0.009999999776482582
1.0531991362571715,0.550000011920929,0.009999999776482582
1.0451387405395507,0.550000011920929,0.009999999776482582
1.0462764143943786,0.5799999833106995,0.009999999776482582
1.0814142048358917,0.5699999928474426,0.009999999776482582
1.0188756465911866,0.5400000214576721,0.009999999776482582
1.0321028292179109,0.5600000023841858,0.009999999776482582
1.018315190076828,0.5899999737739563,0.009999999776482582
1.020956826210022,0.5400000214576721,0.009999999776482582
1.0147967338562012,0.5600000023841858,0.009999999776482582
1.0400244653224946,0.5699999928474426,0.009999999776482582
1.0198679625988007,0.5699999928474426,0.009999999776482582
1.0219355881214143,0.5899999737739563,0.009999999776482582
1.00401211977005,0.5400000214576721,0.009999999776482582
1.1114096999168397,0.5199999809265137,0.009999999776482582
1.0019532799720765,0.5899999737739563,0.009999999776482582
1.0029794156551362,0.5899999737739563,0.009999999776482582
1.0025019705295564,0.5799999833106995,0.009999999776482582
0.9907330870628357,0.6000000238418579,0.009999999776482582
0.9568047225475311,0.5899999737739563,0.009999999776482582
0.9686838686466217,0.5899999737739563,0.009999999776482582
0.9679465353488922,0.5799999833106995,0.009999999776482582
0.9926328778266906,0.6000000238418579,0.009999999776482582
0.9477569937705994,0.6200000047683716,0.009999999776482582
0.9425481796264649,0.6100000143051147,0.009999999776482582
0.9438750833272934,0.5799999833106995,0.009999999776482582
0.9527049839496613,0.6100000143051147,0.009999999776482582
0.9225183755159378,0.6200000047683716,0.009999999776482582
0.9161651790142059,0.6200000047683716,0.009999999776482582
0.9510927617549896,0.6200000047683716,0.009999999776482582
0.9239927887916565,0.6200000047683716,0.009999999776482582
0.921243953704834,0.5899999737739563,0.009999999776482582
0.918085652589798,0.6299999952316284,0.009999999776482582
0.9123127698898316,0.6499999761581421,0.009999999776482582
0.9095264971256256,0.5899999737739563,0.009999999776482582
0.9514774560928345,0.6299999952316284,0.009999999776482582
