loss,accuracy,lr
8.756810020655394,0.453125,0.009999999776482582
0.6866685301065445,0.609375,0.009999999776482582
0.6867293529212475,0.609375,0.009999999776482582
0.6709302999079227,0.609375,0.009999999776482582
0.6777001153677702,0.609375,0.009999999776482582
0.6795665686950088,0.609375,0.009999999776482582
0.6894658114761114,0.609375,0.009999999776482582
0.6855793800204992,0.609375,0.009999999776482582
0.6839066445827484,0.609375,0.009999999776482582
0.6834354307502508,0.609375,0.009999999776482582
0.6810001265257597,0.609375,0.009999999776482582
0.678019143640995,0.609375,0.009999999776482582
0.673715066164732,0.609375,0.009999999776482582
0.6519610332325101,0.609375,0.009999999776482582
0.6564110964536667,0.609375,0.009999999776482582
0.684493700042367,0.609375,0.009999999776482582
0.6695862486958504,0.609375,0.009999999776482582
0.6727507319301367,0.609375,0.009999999776482582
0.6688562110066414,0.609375,0.009999999776482582
0.6768487710505724,0.609375,0.009999999776482582
0.6651610657572746,0.609375,0.009999999776482582
0.6720200376585126,0.609375,0.009999999776482582
0.6730682998895645,0.609375,0.009999999776482582
0.6691181566566229,0.609375,0.009999999776482582
0.6630241386592388,0.609375,0.009999999776482582
0.6656425260007381,0.609375,0.009999999776482582
0.6614972911775112,0.609375,0.009999999776482582
0.6587609145790339,0.609375,0.009999999776482582
0.6505546979606152,0.609375,0.009999999776482582
0.6408663354814053,0.609375,0.009999999776482582
0.6702941171824932,0.609375,0.009999999776482582
0.6486025424674153,0.609375,0.009999999776482582
0.6628108434379101,0.609375,0.009999999776482582
0.6360324267297983,0.609375,0.009999999776482582
0.6442351210862398,0.609375,0.009999999776482582
0.6419060211628675,0.609375,0.009999999776482582
0.6783698610961437,0.609375,0.009999999776482582
0.6383035872131586,0.609375,0.009999999776482582
0.6447909781709313,0.609375,0.009999999776482582
0.6469643302261829,0.609375,0.009999999776482582
0.6447161743417382,0.609375,0.009999999776482582
0.6715095043182373,0.609375,0.009999999776482582
0.6610762868076563,0.609375,0.009999999776482582
0.65521967317909,0.609375,0.009999999776482582
0.6607956923544407,0.609375,0.009999999776482582
